ENTRY_PLATE,total_stays,centric_stays,duration,morn_stays,aft_stays,night_stays,stays_labo,stays_sat,stays_sun,recency,discount
19e618efbbebded61f149045f208b751ed1fee33,1,0,0.0352777777777777,1,0,0,1,0,0,50,0.0
19e90ab6a15e036221c2ce4924171a13408752de,1,1,0.4286111111111111,0,1,0,1,0,0,61,0.0
19ebccf680d7e96a187ac687e1b492f78e3f2925,1,1,0.8566666666666667,1,0,0,1,0,0,52,0.0
19ed4541ce9c75b9924342d2b5c62b3839d9b547,4,2,0.4678703703703704,3,1,0,4,0,0,52,0.0
19ee9f479bd219a44e78508c09b85f859bda6fea,1,1,1.0388888888888892,0,1,0,1,0,0,60,0.0
19ef4142af55fca9923e8ee4ad39b3459add3966,32,0,18.86238351254481,12,17,3,23,5,4,40,0.0
19efe7857da7f5df6872492cb1a4f5a88cb81ca8,3,0,0.5183333333333333,2,0,1,3,0,0,51,0.0
19f352539b9ad9be80ad85433c882fcdbb9382d1,1,1,0.3494444444444444,1,0,0,0,1,0,63,55.0
19f679b0866aab7e065d0136b35bfece8ebf6bfa,1,1,0.6555555555555556,0,1,0,1,0,0,61,0.0
19f6d1b99121433701f4b96d4adbc4b3f95b1ffa,10,10,2.209361111111112,4,6,0,9,1,0,42,0.0
19fc0c5871a8809092b59bfc9c07054615cf1773,4,4,0.5493055555555555,1,3,0,3,0,1,40,71.25
19fdd52ac6b559f4287f4326fec2463557f3b092,3,3,1.6261111111111108,0,2,1,3,0,0,43,166.66666666666666
1a000924891991a28e5fef7b95fc15ddbde64c2e,2,2,1.0911111111111111,0,2,0,2,0,0,65,80.0
1a00b97b7f7e4e4e902f51ea4aed0a63a896d989,1,1,1.0563888888888888,0,1,0,1,0,0,57,0.0
1a016f8a9bf5ece7851caba09ee6264b2ddacb7c,16,0,25.230538194444453,2,12,2,11,1,4,41,0.0
1a02dbc72a66883fb2f70cbc4a44e9db3b44d8e6,1,1,2.0044444444444443,0,0,1,0,0,1,40,0.0
1a039a047b3327f7fd6ab5a156b7caa1a5781576,4,1,0.7621527777777778,3,1,0,4,0,0,45,0.0
1a052fd66cb71ba4bd0c0299c8434bd5db23419f,1,1,1.0830555555555557,0,1,0,1,0,0,64,0.0
1a05594d5a230b308d1401539944367a47c7acfb,1,1,0.3180555555555555,1,0,0,1,0,0,64,0.0
1a056a9e69a5175ea278e78ab05dace3349e3ac5,1,1,0.6061111111111112,1,0,0,1,0,0,58,110.0
1a05758a27453e17e22aa70e4d8d4e2fdcb159e2,1,1,2.6972222222222224,1,0,0,1,0,0,47,0.0
1a069ec018613faa97b28e7740d5623449ee8dce,1,0,1.4186111111111108,1,0,0,1,0,0,58,0.0
1a06f51205628b0b0a8a601020d2acdf694d4993,1,1,2.8158333333333334,0,1,0,1,0,0,50,0.0
1a0753f56ef715c3e210cf482c56ef9115274a16,1,0,1.2466666666666666,1,0,0,1,0,0,51,0.0
1a07a0cb9a8fcce90b0f5da5b4d464baf6d08bee,3,3,14.317129629629624,1,0,2,3,0,0,44,0.0
1a08dda26bc474b26f235390d12001411479eda3,1,1,1.2694444444444444,0,1,0,0,1,0,42,0.0
1a099d70ea8e65b67c330fa271029b7ba563272d,1,1,1.0516666666666667,0,1,0,1,0,0,54,0.0
1a0ac9d597d5a391aacd75e1166053b88a62e811,6,0,4.720138888888889,4,2,0,6,0,0,50,0.0
1a0ce6c0f15ffae652ef2bc81f88073fa502aa1a,1,1,3.8963888888888887,0,0,1,1,0,0,50,0.0
1a0e410a6e2bd575bfa10588360750aabd2a5451,1,0,1.2366666666666666,0,1,0,1,0,0,67,0.0
1a0ecddfa8cf1b37d292bb61f1ca5edcf824f6ef,1,1,5.895277777777778,1,0,0,0,1,0,42,200.0
1a0ed6022a0aac88b2b99753633a4bde73e1a92f,2,2,0.6818055555555556,0,1,1,2,0,0,53,0.0
1a13e11c73790153cb42ee6316a4383ce8b3c87e,1,1,2.078611111111111,1,0,0,1,0,0,51,200.0
1a148062db881ce4798f1ed18859bd59d9189d9a,1,0,1.0266666666666666,0,1,0,1,0,0,61,0.0
1a14a5b7771c36d48f7a78971d0cf16e50635208,1,0,3.043888888888889,0,0,1,0,0,1,41,0.0
1a1fb8cf8fa5b2578fda8a86da0e15a0551c805d,2,0,1.7602777777777778,2,0,0,2,0,0,46,0.0
1a21eaf2799088f9a817e982a40ba5bce32d551c,1,1,1.1763888888888892,1,0,0,0,1,0,42,0.0
1a222684957c171ed9904db9da3b5ca46f0c1ca9,21,0,7.0697222222222225,21,0,0,19,1,1,40,0.0
1a2611a2cd1ef237570b618619525709183d7b82,2,1,1.7987499999999998,1,1,0,2,0,0,50,0.0
1a27127faab68c38f05086ab4a0b50e611edb84e,1,0,0.5313888888888889,0,1,0,1,0,0,66,0.0
1a27f1840d2c7f8002043b51f52dc1c51dc11fa5,3,3,1.5369444444444442,0,3,0,3,0,0,54,0.0
1a2932a22654df7a816dfe1199ea1b978cdc2766,4,4,2.132708333333333,1,3,0,2,2,0,42,50.0
1a29ca74823dbae83cdc7a53c53d92fafd54d10f,1,0,5.110833333333333,0,1,0,0,1,0,56,0.0
1a2af5f42229bd10196f0a065ce132e7bb275ce1,22,0,7.11435606060606,21,1,0,18,2,2,40,0.0
1a2b37c645d0b98f7b21b48f4c03829d46d29c03,1,1,0.5555555555555556,1,0,0,1,0,0,57,0.0
1a2c97e73b58f23e16742a67e2e3cc9408267667,1,1,0.3669444444444444,0,1,0,0,1,0,63,0.0
1a2cb6578aed26fabfb6745cc0e95a2113524d7d,1,1,2.9341666666666666,0,1,0,1,0,0,59,400.0
1a2f6d6004d1ea2ad3aa1f2e7a4c3201955bf148,1,1,0.2472222222222222,1,0,0,1,0,0,54,0.0
1a2f9247a9b6755fed3dd0a25d066c655c328442,1,0,4.507222222222223,0,0,1,0,0,1,48,0.0
1a2fb6d4093372629432037701430aefe661786f,1,1,2.8277777777777784,0,1,0,1,0,0,50,0.0
1a33a56284ce27617349f063fb4a48442ec9905d,2,1,0.8318055555555556,1,1,0,2,0,0,40,0.0
1a36b0194189e6c8071034c9ba2d1d4e9eec37fa,1,1,2.444166666666667,0,1,0,1,0,0,51,0.0
1a376d2cb2b6f179b97ad7e8549b8eef8262ac1a,1,1,0.6336111111111111,1,0,0,1,0,0,50,0.0
1a392ecd6ca160c21e08732a3ae79c68f2221635,1,0,4.3341666666666665,0,1,0,0,1,0,56,0.0
1a395c0c5e90b08985e198894fb509cc867798f5,5,5,0.5211111111111111,5,0,0,2,3,0,42,0.0
1a397e8d49523638f003f111701e17e6c4ad3758,1,1,2.15611111111111,0,1,0,1,0,0,46,0.0
1a39eb7fc5c920bc4ffcdc77779275724224ba66,5,5,0.9752777777777778,2,3,0,5,0,0,45,0.0
1a3b899df074365168014c80f3290085df0944ae,1,1,1.7286111111111109,1,0,0,1,0,0,43,200.0
1a3b9483a44d9e2d864b5386c1db1bebbc1db9cd,2,2,1.8231944444444443,0,0,2,1,1,0,48,170.0
1a3d68a45520e18a7805547c030e630c37c47bd9,1,1,2.790833333333333,0,1,0,1,0,0,51,400.0
1a409aa7724165834dd10612b9f46fc74c57efe4,1,1,1.7616666666666667,0,1,0,0,1,0,63,200.0
1a40ef19983af244d6f8224c355040a0cacf4570,1,1,2.8088888888888888,0,1,0,1,0,0,40,0.0
1a42e080d9be52ebf2ace7240c3963e23fdf1bc4,13,7,1.7775427350427353,6,7,0,9,4,0,42,0.0
1a459d073fd2ef225ee646bd910d97a89ef76f33,1,1,1.0461111111111112,0,0,1,1,0,0,66,200.0
1a45c51d1d7db3bc548db2830b8c5074c94329fa,1,1,0.2641666666666666,1,0,0,0,1,0,63,0.0
1a480e28e1a8ed42a377a1d8058ef57bf82cb4c7,1,0,3.286388888888889,0,1,0,1,0,0,46,0.0
1a499050e365c318b36e70f734a27ac29d0b4a45,1,1,0.1441666666666666,0,1,0,1,0,0,57,0.0
1a4f50ea521acbb2376c824879711c031444ed34,1,1,0.6488888888888888,0,1,0,1,0,0,65,120.0
1a509c38ba190db202d7ef60f911326538230171,7,7,3.8281746031746033,7,0,0,7,0,0,46,0.0
1a547cb72ccc757da878846795355c39480559d0,4,1,2.8586805555555563,3,1,0,4,0,0,51,0.0
1a55ab81d8198ba73a7c27c09302efb053f53b27,1,1,3.806388888888889,0,1,0,1,0,0,60,0.0
1a5911ff9f4f53563b66c62b1c4310bf15eb0b77,1,1,2.4855555555555555,0,0,1,0,1,0,56,0.0
1a5cc8e55698fa6535f1e55e084d484bc49a77d4,1,1,2.756388888888889,0,1,0,1,0,0,40,0.0
1a5e2994184ef055c11e28af28629446b549d558,10,10,6.542833333333332,9,1,0,10,0,0,50,20.0
1a60aded40ac3a0022baac8c32d18831e2143a43,6,6,1.5849074074074074,3,3,0,6,0,0,46,0.0
1a61f89757e30d0e07158d9b4987d937f2b8c560,1,1,0.3838888888888889,0,1,0,1,0,0,67,0.0
1a63d2a7e2bd299898e0b0a29a98c68e2340ad77,1,1,5.6555555555555586,0,0,1,1,0,0,43,0.0
1a64b003541841726c316fd28667824f8c076444,1,0,2.214166666666667,0,1,0,1,0,0,66,0.0
1a65368e39011ad88a11f1e1f5cf4842b0c648fd,1,1,0.9908333333333332,1,0,0,1,0,0,65,0.0
1a66e238d2a0821df38b0387e4be9a3af76e7d06,1,0,0.5313888888888889,1,0,0,1,0,0,45,0.0
1a6723bac6bdd1faec36c9764683a6a4dfba8137,8,6,1.5584722222222225,3,3,2,5,3,0,54,0.0
1a674a5b83d1f9de0de80fbf24ea51018dac46b8,2,0,1.5626388888888894,1,1,0,2,0,0,46,0.0
1a69fa712ff1ecf11f0fc7b03eb2bdbf427dfcb5,2,1,1.3186111111111112,2,0,0,2,0,0,59,0.0
1a6a8823e76554a8ca8f421fcc3a3fb5f050ea0e,4,4,1.1491666666666671,4,0,0,4,0,0,43,187.5
1a6a9a385643ca3d2a9412df4da45d8e33d66edd,1,1,0.7925,0,1,0,1,0,0,54,0.0
1a6b3ce98441d3818928e3a8d1493b9993e6d981,1,1,0.3972222222222222,0,1,0,1,0,0,45,0.0
1a6c1d32aa7eaf7d293f66e32da1ff9174cb1f2e,1,1,0.7686111111111111,0,1,0,1,0,0,67,0.0
1a70edb8d668f8544c2aac58e6605955d780d8fa,2,2,0.635,0,2,0,2,0,0,58,95.0
1a71f368f292a815097d735b61c8b7a1abb37321,1,1,2.5477777777777777,0,1,0,1,0,0,46,0.0
1a76bb761d02cd12646305d3e9c2bd1d8d74e343,1,1,1.2011111111111108,0,1,0,1,0,0,52,0.0
1a77bbd70ea92574fa52ab21ffb4d81b3c0b4300,1,1,0.9047222222222222,1,0,0,1,0,0,57,170.0
1a7ba94527a9126fd02df028452f70578b3d5448,1,0,11.604166666666664,0,0,1,1,0,0,60,0.0
1a7bc03d95cdb2cfb70db544c1702514bf7110e1,1,1,7.033888888888887,1,0,0,1,0,0,46,0.0
1a84938d919738a7f7d65876f514c0f218993497,1,1,2.7016666666666667,0,1,0,1,0,0,67,0.0
1a8753380365e06a93ba64a675aac85457033ac8,2,0,2.01375,0,2,0,2,0,0,51,0.0
1a89653ac72667cd9ee1f05f780067523eca31f2,1,1,3.358611111111111,0,1,0,0,1,0,56,0.0
1a8d220b7542fec530a6b3cca28ff3db9cbd104f,1,0,1.4402777777777778,0,1,0,1,0,0,50,0.0
1a8dced6276c47ae65092d7cb8eefc196f599baa,40,3,3.2724572649572647,21,18,1,37,3,0,44,0.0
1a8de9b63387f8c200c695ac4b3125cc65496fc6,3,2,1.6711111111111112,2,1,0,3,0,0,51,0.0
1a900c6746e0a6c47d6d5cfd04aec9263bdae009,1,0,44.78166666666666,0,1,0,1,0,0,64,0.0
1a93b3816c6489121e09fb95e234ed77ff8ec4d0,4,4,0.6197916666666666,0,4,0,4,0,0,45,0.0
1a95eeade76b765022e013c47ac80bb7c4b55eb9,1,1,1.585,0,1,0,0,1,0,56,200.0
1a965be679865283f8d309a431057de6f711369b,1,1,0.365,0,1,0,1,0,0,65,0.0
1a985c3ebd97a5f36cbed7538fd0f30cc9be2bc0,2,0,0.7398611111111111,0,2,0,2,0,0,43,0.0
1a9aa1b2d69b939f79b3d70d68408c10850acb4d,1,1,1.8761111111111108,1,0,0,1,0,0,53,0.0
1a9b3091c29271eceaf8747d2f59a175efcf4222,23,23,17.367572463768116,2,17,4,20,0,3,40,0.0
1a9e485bfbf3c67fc012817a3350b0989d758920,5,4,1.2698333333333334,4,1,0,5,0,0,43,150.0
1a9ef77caf7b4143a6a59b627f28f223736d9047,2,2,3.4009722222222223,0,2,0,2,0,0,54,0.0
1aa1b0fb0d0265b749cbf49d0d224d10efd42ce9,1,1,0.2602777777777778,0,1,0,1,0,0,60,0.0
1aa38d5adfa8d5f9ef1c5aa2baac22864fd6b65a,3,2,1.3524074074074068,2,1,0,1,2,0,42,66.66666666666667
1aa9ffe36a84695008b30d53153f4441f26f21e4,1,1,3.4572222222222213,1,0,0,1,0,0,64,0.0
1aab419aff6cf9ceb8bc6f326fd8cda6c4f23d4c,1,1,0.2691666666666666,0,1,0,1,0,0,50,0.0
1aaba976347b32e65a8e3aafe5ac8af24069bd8e,29,29,15.627662835249042,1,23,5,21,4,4,39,0.0
1aac296a6e9f358d6f7e696b3298c8090f8db171,1,1,1.2208333333333334,1,0,0,1,0,0,66,200.0
1aac4ee47997032e1530c1cc9360ae4d68c51668,1,1,0.7277777777777777,0,1,0,1,0,0,59,135.0
1ab19900ef120e9e0e5bdb1e52adc99c6a03adde,9,5,5.3653395061728375,8,1,0,9,0,0,40,20.0
1ab4e9221b11ad2184f6bedf64d0120a42794f38,2,2,0.335,0,2,0,2,0,0,44,0.0
1ab586d15bca2b04dbcaebe59cc2efdf6715776b,1,0,0.6733333333333333,0,1,0,1,0,0,57,0.0
1ab60cb7e5f60dd56b74b42a2b222c71694a5a51,2,0,0.6462500000000001,1,1,0,2,0,0,50,0.0
1ab68cec5954dc0e76cdde5e4e7e55cf9a8c272b,1,0,7.681388888888887,1,0,0,1,0,0,40,0.0
1ab85a587c2ecd5d14beb036946aaf19a9f72e7a,1,1,2.796111111111111,0,1,0,1,0,0,61,0.0
1ab91425049dcb5c0cb57d14388c663a8402c79a,1,1,1.7241666666666666,0,1,0,1,0,0,66,0.0
1ab9a5111c17bb5a92bd113806300ce303c0cf66,3,1,1.045,1,2,0,3,0,0,43,66.66666666666667
1ab9d35765a6ac9974a4bf4f110d274d19fc9381,2,1,1.2395833333333337,2,0,0,2,0,0,46,0.0
1ab9ec65a99362cdc2682a0504edace6acd1c12f,2,2,0.5816666666666667,2,0,0,1,1,0,47,0.0
1abb03e201655e1e7970126accc7c37217a8c72e,2,2,1.0611111111111111,1,1,0,2,0,0,51,0.0
1abc0bd3145146169609a4631bffc0ba774f496d,1,1,1.1119444444444444,1,0,0,1,0,0,54,0.0
1abea1f148dcf1e9c9bb038808196a7554050a5e,1,1,3.0055555555555555,0,1,0,1,0,0,45,0.0
1abf88a0ca02bcd5e44534d962f3ff0e0df2f52e,2,2,1.1880555555555556,1,1,0,2,0,0,51,0.0
1ac016feb08aea228b9975f3ac1366b95234be6b,1,1,1.0419444444444443,0,1,0,1,0,0,43,0.0
1ac1060696bf690f206aba9f7833dfa16c3a45cb,1,1,0.3141666666666666,0,1,0,1,0,0,65,50.0
1ac16c898c23afb60bb2f6ba5ea116ad7e13de12,4,0,1.7229629629629628,1,3,0,3,1,0,40,0.0
1ac3a3107d99eb088b5781a00cedb2e545a26ecb,6,6,0.8738425925925926,3,3,0,6,0,0,52,0.0
1aca9a5671558a5fea78987ac2beba5ec6ee4392,2,2,1.42125,2,0,0,2,0,0,54,0.0
1acb8ee3c811b881565b503175ce247630163c18,1,1,1.6966666666666668,0,1,0,0,1,0,63,200.0
1acc1b44f1ffde734a4aa913c4d452db65d4f2d9,7,1,10.695674603174602,0,4,3,4,1,2,62,0.0
1acf59c1caeebae5fedf6124e41b3a6b3f394596,1,1,2.4233333333333333,1,0,0,1,0,0,65,200.0
1ad0b443e8919d299f6ea1c53bc524e710dd4acb,2,2,0.8504166666666666,0,2,0,2,0,0,43,155.0
1ad0dad0590b4c797a6c75eeed4d754806eef586,1,0,1.0822222222222222,1,0,0,1,0,0,57,0.0
1ad312009a90c281c849ccb87194af19f5755e66,8,0,7.112708333333334,6,2,0,8,0,0,40,0.0
1ad938f7a6e3e19126309bcec9c5eb08aeb75202,1,0,0.9063888888888888,0,1,0,1,0,0,46,0.0
1ada6822e0a0076358e05c8a0d6b9ac04d798c15,1,1,0.6413888888888889,0,0,1,1,0,0,40,120.0
1adaa6bb7789b20f9240bcf1d69e27c904797eca,1,1,3.7102777777777782,1,0,0,1,0,0,44,0.0
1adf170d7ad9540ef8089d589ef8bc5f430ca5ef,6,0,9.024444444444443,6,0,0,6,0,0,44,0.0
1adf9a98cf7f9dad020990b3b81d93bf2e9622e9,2,2,9.433888888888893,0,1,1,1,1,0,56,0.0
1ae29a083f0e44d1ef5aa6f0c020d7d3df445801,20,20,3.473736111111111,10,10,0,20,0,0,40,0.0
1ae3694846c2f19a54ed4289f948f204f802964a,1,1,1.2716666666666667,1,0,0,1,0,0,40,0.0
1ae3ee2b9f174984f97c5f65513e8c2f2d61820c,1,1,1.570277777777778,1,0,0,0,1,0,56,200.0
1ae3f62747e5d70e0e1a187bc8702a801607fedb,1,1,0.4591666666666666,1,0,0,0,1,0,63,0.0
1ae40b64c40aa03bb535a876d05b7d14a5f90868,1,1,0.9663888888888889,0,1,0,1,0,0,40,0.0
1ae50e8edcacbf361d996d5104d52e5cfe8db9b3,1,1,1.1161111111111108,1,0,0,0,1,0,63,0.0
1ae8bd524b8ec2bc728eb4f4df802263d55adbe7,1,1,1.9358333333333333,1,0,0,0,1,0,63,0.0
1ae916c981dfb906426915810d8698bb55a60c39,1,1,1.1869444444444444,1,0,0,1,0,0,54,0.0
1ae9712083c9e087a9808af49b25b11533d560ec,2,0,0.9576388888888888,2,0,0,2,0,0,58,60.0
1aea5d6a926f0f42ebd06070832f1cc355a0b8d8,1,1,0.2605555555555555,0,1,0,1,0,0,57,0.0
1aeaa842213f5f32f7f3327e673fad1d3a51474e,33,28,5.2787710437710444,22,11,0,29,4,0,40,0.0
1aeb3f932df0b71abcffe2b8708ba558dcd95e73,2,2,35.461944444444434,0,2,0,1,1,0,56,200.0
1aeb5eb2b7ca269d6f67e4aaa58a12f2568fd888,1,0,0.5555555555555556,0,1,0,1,0,0,58,0.0
1aec075c218181422d8cf19e97d4552f2a64002e,3,3,1.1552777777777778,0,3,0,3,0,0,46,0.0
1aefd06648844358586e60b6645ea35abea3eee8,1,1,1.5669444444444445,0,1,0,1,0,0,44,0.0
1af06045202a06de479bf9c7ffaf494ac5cc438e,1,1,0.4133333333333333,0,1,0,1,0,0,50,0.0
1af09b113265379d8e2cf333191d5c820e771f5f,1,1,1.0972222222222223,0,1,0,1,0,0,47,0.0
1af1681388f23a50dc5f5b84d3f8913c178b8d69,3,0,2.7094444444444448,0,3,0,3,0,0,45,0.0
1af2b3390b087a11b7d1f5c5aa3a38e1dcab5df9,2,2,0.9016666666666666,1,1,0,2,0,0,46,0.0
1af3d41ec290c6a770fa28eb77d9929a2c26a750,1,1,0.3875,0,0,1,1,0,0,59,70.0
1af55feaf6e609518bc3576aea81a343c4610b25,2,0,1.5191666666666666,1,1,0,0,0,2,48,0.0
1af56b0d27e2c06001018ece6b13441683bae0c6,1,1,0.7894444444444444,1,0,0,1,0,0,43,0.0
1af8d8cb96f1b7507ebb9bdb750db7596353f4f1,1,1,2.1952777777777777,0,1,0,1,0,0,66,0.0
1afc94852cf413c87fcc04fdf436d37aefb52ed8,1,1,0.3913888888888889,0,1,0,1,0,0,65,0.0
1afee1fa84a81e278d4395c63a2b257622e7c3b3,1,1,39.571666666666665,0,1,0,0,1,0,63,0.0
1b003ab5a43603b8f59668e2fa6f74040c42ff03,3,3,1.1889814814814814,3,0,0,3,0,0,40,0.0
1b00a5b57437aaa01369decad872b462ca5c2d85,1,1,1.7375,0,1,0,1,0,0,47,0.0
1b0116a7883c31b26c799621b76073244adbdbb9,1,1,1.2230555555555556,0,1,0,1,0,0,60,200.0
1b021747d5434ad1cc1326647ba2a1f8a94625f4,3,3,1.2725,2,1,0,3,0,0,58,0.0
1b050ff11206a8ce05371126bf6b4c1a0169ccc1,1,1,0.7063888888888888,0,1,0,1,0,0,59,0.0
1b08c5f8a0db1c26e322f244868a3281998cb55e,1,1,1.3152777777777778,0,1,0,0,1,0,49,200.0
1b08e113f971b3ffbedd83a7d3b0e6f5afa8799c,1,0,0.7938888888888889,0,1,0,1,0,0,61,0.0
1b09975d545d6d0891f552a9017c31fc51acf1c2,19,19,13.754926900584795,1,2,16,13,4,2,41,0.0
1b09ddecfe013ae63be6c77945e29b054c7ec8f7,3,0,7.582592592592592,3,0,0,3,0,0,43,0.0
1b0a7ede3678aef06d8819892871cdf3caecaf3f,1,1,1.8783333333333327,0,1,0,1,0,0,51,0.0
1b0af271648c23e50417d8cd4a954d0859c7cfad,1,1,0.2211111111111111,0,1,0,1,0,0,50,0.0
1b0cf8428e56dc5cea08f0c2508d03ce75c5f286,1,1,0.6430555555555556,0,1,0,1,0,0,43,110.0
1b0d2e08cfa1bead17ca0f7e9ba60eb57601c397,3,3,0.9573148148148148,3,0,0,3,0,0,52,0.0
1b0e699effc9aa9e3e4258c25b3994dd1e4b220c,2,1,1.32375,2,0,0,0,2,0,63,0.0
1b1131ed6ed084e64ccacfeb75567a39584938ca,1,1,1.9113888888888888,1,0,0,1,0,0,54,200.0
1b12c1d8cae44bae01bd05207b0af2bb5483a802,1,1,1.0469444444444445,0,1,0,1,0,0,66,0.0
1b16717369f79673c87e1c83418227ddd06f672f,1,1,1.4316666666666666,1,0,0,1,0,0,61,0.0
1b192ae2bb51c172f228f003f9dd4450d50232c2,1,1,1.4177777777777778,1,0,0,1,0,0,40,0.0
1b1cd25888d6e172c137dc74b7b00d8f73d7469a,2,2,1.1569444444444443,1,1,0,1,1,0,51,135.0
1b1eb214bb13690844ee09dad087b3baaf01aa21,1,1,0.7483333333333333,1,0,0,1,0,0,60,0.0
1b20c11aed1a3020e2cf55280cd8b83067c5a738,1,0,0.1536111111111111,1,0,0,1,0,0,54,0.0
1b243e3a5c4917183eca44fa424e1fda5510d90c,2,2,13.118055555555555,1,1,0,2,0,0,45,100.0
1b24c5c09e3de9796a1c77b2dcb9d8f0a64ea9e3,4,4,1.056111111111111,4,0,0,3,1,0,45,50.0
1b25e3e8662440bd3cd62a4d766ece323a68c1bd,2,2,0.9455555555555556,2,0,0,2,0,0,44,0.0
1b272eadcaacdb339238a7a300d9edaf0904cb44,1,0,0.4944444444444444,0,0,1,1,0,0,59,0.0
1b29acd9dba8e822b08d42cfe587cdcbe11e382f,4,4,1.1956944444444444,3,1,0,3,1,0,42,50.0
1b2e43767005adea91109363b26fac1df840dff4,1,1,0.6475,0,1,0,1,0,0,46,0.0
1b2f45b29ad9c588a7821478d361e2046d6886c2,2,2,1.6991666666666667,2,0,0,2,0,0,61,0.0
1b2feed84451a819c3fd80ecf1b2273a2b722547,3,3,1.3085185185185184,0,3,0,3,0,0,40,0.0
1b30a96e6f3782f62d921d8b4fc5676e59028ac0,2,2,1.0270833333333331,1,1,0,2,0,0,40,0.0
1b3210d5606a51fefcb69f760069c91daac51423,1,1,1.39,0,1,0,0,1,0,49,200.0
1b32a86d7c9def74053a778fe83d74f14c544d1e,16,13,2.7065277777777776,14,2,0,14,2,0,42,61.5625
1b32aeaa21468d12b4e5ec1681968e2222e459a5,3,1,1.4370370370370371,2,1,0,2,1,0,40,0.0
1b32f6bafe1bb5d7bfbac6256fa31b21bc5a6055,3,0,1.5612037037037034,0,3,0,0,2,1,42,0.0
1b331c962b94eaf93ba671a85e287ded0ab73679,2,0,7.114027777777778,2,0,0,2,0,0,44,0.0
1b334d1ec163b2ff888416c6ef746f247ded8d18,11,1,64.09819444444446,5,2,4,9,2,0,39,0.0
1b35a4ea30735a81dde6cb23a3f7501bc156298c,1,1,1.7288888888888894,0,1,0,1,0,0,66,0.0
1b35a63a2af093080582f93f73899bf42f781b2c,1,0,0.7305555555555555,1,0,0,1,0,0,52,0.0
1b35bb9948d710443b018425f8fa21e4322e8756,2,2,2.774583333333333,1,1,0,2,0,0,45,0.0
1b37df0eeae52d8b1dcff211a47831a994e686a4,1,1,2.1727777777777777,0,1,0,1,0,0,52,0.0
1b38631b5a7f39d733c9c6e98494efac290d7904,2,2,1.5423611111111108,2,0,0,2,0,0,52,0.0
1b3bde067786b071aec9980d3f6dd5314c6b882d,1,0,5.254444444444443,1,0,0,1,0,0,64,0.0
1b3c2bc15c508d2704d0a8c15154596c1970df14,1,1,1.0102777777777778,1,0,0,1,0,0,65,0.0
1b3c6f5aa17453c5a855b84cfc4039f6280afb8e,3,0,0.29101851851851845,1,2,0,3,0,0,64,0.0
1b3db1c183ec568b8f27f60b9137b003f11e6210,1,1,0.7922222222222223,1,0,0,1,0,0,61,0.0
1b3f0f25c81658816d382f8c35521085af999cf6,1,1,1.346666666666667,0,1,0,0,1,0,63,0.0
1b3f7d6278c7a2d2833934818f1d0448ee0d2e7a,15,0,5.482407407407408,11,4,0,15,0,0,40,0.0
1b410f7f5858297b96c0d4231a67f8aeadbe24ac,4,4,2.5347916666666666,2,2,0,2,2,0,42,37.5
1b420daf5c8ddf6f36b2b8e093837020a87cb42f,1,1,1.5975,0,1,0,1,0,0,51,0.0
1b42110193b24ee7fbad40bb142384de4d658058,1,1,0.6375,1,0,0,1,0,0,40,0.0
1b43ae6b19e1dd7d1da36d555434454450deca4e,3,3,8.862870370370372,3,0,0,3,0,0,45,0.0
1b44d2691de9debfb7770e8860918826037f2408,1,1,1.2661111111111112,0,1,0,1,0,0,59,0.0
1b47c56f09fd5265f271aba8052fb5d0c8ea6bae,11,10,1.1159595959595958,5,6,0,11,0,0,44,0.0
1b4868aa9a5f0a24aef106f4ce16e0f2b928d45a,1,1,12.478055555555557,1,0,0,1,0,0,53,0.0
1b48c1fc86670930c13263667ed8c3a3f10f74ad,26,0,5.9323397435897425,25,1,0,23,3,0,42,0.0
1b4ad7dc70220717cff0dd40d7dfd5c20219ccaf,4,4,1.1473611111111113,2,2,0,2,2,0,47,72.5
1b4bcb8378c5abda4fc7b5043fbc3f6b904e2c65,3,2,1.3362037037037038,0,3,0,2,1,0,44,0.0
1b4bfbefcd3ce80f1deb1f989e8469490549cb47,4,0,0.9435416666666668,4,0,0,4,0,0,46,0.0
1b4c6c39d22d31f3761012f590f376428c3eabda,1,1,0.5302777777777777,0,1,0,0,1,0,42,100.0
1b4f6dbd4c2b4c78306a691565fa7bcf0adc10f8,4,1,1.7409722222222217,1,3,0,4,0,0,43,0.0
1b4ffca4499afa4a54df3bac700e6c7ca1d9d65e,2,2,5.3675,2,0,0,2,0,0,50,0.0
1b5057fcd0b0b53094891379cc12b6acc078af5f,3,3,0.6125925925925926,3,0,0,2,1,0,46,106.66666666666669
1b50c1593f4a82b8e0a2df8c453b4423537cf36f,1,1,3.2422222222222223,0,1,0,1,0,0,57,0.0
1b51e3d40ac5ceaf8bb19deae0da69c914f6c56a,2,0,6.0,2,0,0,2,0,0,47,0.0
1b51e3d5204c69ad93fd2fa0bab748746dc4735a,1,1,0.8138888888888889,1,0,0,1,0,0,61,150.0
1b51fa28e1d1b25aca6488b7ff672c8c84eb6462,2,0,5.783888888888887,2,0,0,2,0,0,47,0.0
1b539f16dbbd252563158d8cd2d67a941f8eaad4,2,1,4.363888888888888,1,0,1,1,1,0,45,92.5
1b541cfcb19a2d043b296dfec7198c4de184572b,2,2,1.8213888888888887,0,1,1,1,0,1,48,187.5
